pxcor,pycor,Lat,long
12,74,55.673,-7.809
13,74,55.673,-7.793
14,74,55.673,-7.777
15,74,55.673,-7.761
16,74,55.673,-7.745
17,74,55.673,-7.729
18,74,55.673,-7.713
19,74,55.673,-7.697
20,74,55.673,-7.681
21,74,55.673,-7.665
22,74,55.673,-7.649
23,74,55.673,-7.633
24,74,55.673,-7.617
25,74,55.673,-7.601
26,74,55.673,-7.585
27,74,55.673,-7.569
28,74,55.673,-7.553
29,74,55.673,-7.537
30,74,55.673,-7.521
31,74,55.673,-7.505
32,74,55.673,-7.489
33,74,55.673,-7.473
34,74,55.673,-7.457
35,74,55.673,-7.441
36,74,55.673,-7.426
37,74,55.673,-7.41
38,74,55.673,-7.394
39,74,55.673,-7.378
40,74,55.673,-7.362
41,74,55.673,-7.346
42,74,55.673,-7.33
43,74,55.673,-7.314
44,74,55.673,-7.298
45,74,55.673,-7.282
46,74,55.673,-7.266
47,74,55.673,-7.25
48,74,55.673,-7.234
49,74,55.673,-7.218
50,74,55.673,-7.202
51,74,55.673,-7.186
52,74,55.673,-7.17
53,74,55.673,-7.154
54,74,55.673,-7.138
55,74,55.673,-7.122
56,74,55.673,-7.106
57,74,55.673,-7.09
58,74,55.673,-7.074
59,74,55.673,-7.059
60,74,55.673,-7.043
61,74,55.673,-7.027
62,74,55.673,-7.011
63,74,55.673,-6.995
64,74,55.673,-6.979
65,74,55.673,-6.963
66,74,55.673,-6.947
67,74,55.673,-6.931
68,74,55.673,-6.915
69,74,55.673,-6.899
70,74,55.673,-6.883
71,74,55.673,-6.867
72,74,55.673,-6.851
73,74,55.673,-6.835
74,74,55.673,-6.819
75,74,55.673,-6.803
76,74,55.673,-6.787
77,74,55.673,-6.771
78,74,55.673,-6.755
79,74,55.673,-6.739
80,74,55.673,-6.723
81,74,55.673,-6.707
82,74,55.673,-6.691
83,74,55.673,-6.676
84,74,55.673,-6.66
85,74,55.673,-6.644
86,74,55.673,-6.628
87,74,55.673,-6.612
88,74,55.673,-6.596
89,74,55.673,-6.58
90,74,55.673,-6.564
91,74,55.673,-6.548
92,74,55.673,-6.532
93,74,55.673,-6.516
94,74,55.673,-6.5
0,73,55.664,-8
1,73,55.664,-7.984
2,73,55.664,-7.968
3,73,55.664,-7.952
4,73,55.664,-7.936
5,73,55.664,-7.92
6,73,55.664,-7.904
7,73,55.664,-7.888
8,73,55.664,-7.872
9,73,55.664,-7.856
10,73,55.664,-7.84
11,73,55.664,-7.824
12,73,55.664,-7.809
13,73,55.664,-7.793
14,73,55.664,-7.777
15,73,55.664,-7.761
16,73,55.664,-7.745
17,73,55.664,-7.729
18,73,55.664,-7.713
19,73,55.664,-7.697
20,73,55.664,-7.681
21,73,55.664,-7.665
22,73,55.664,-7.649
23,73,55.664,-7.633
24,73,55.664,-7.617
25,73,55.664,-7.601
26,73,55.664,-7.585
27,73,55.664,-7.569
28,73,55.664,-7.553
29,73,55.664,-7.537
30,73,55.664,-7.521
31,73,55.664,-7.505
32,73,55.664,-7.489
33,73,55.664,-7.473
34,73,55.664,-7.457
35,73,55.664,-7.441
36,73,55.664,-7.426
37,73,55.664,-7.41
38,73,55.664,-7.394
39,73,55.664,-7.378
40,73,55.664,-7.362
41,73,55.664,-7.346
42,73,55.664,-7.33
43,73,55.664,-7.314
44,73,55.664,-7.298
45,73,55.664,-7.282
46,73,55.664,-7.266
47,73,55.664,-7.25
48,73,55.664,-7.234
49,73,55.664,-7.218
50,73,55.664,-7.202
51,73,55.664,-7.186
52,73,55.664,-7.17
53,73,55.664,-7.154
54,73,55.664,-7.138
55,73,55.664,-7.122
56,73,55.664,-7.106
57,73,55.664,-7.09
58,73,55.664,-7.074
59,73,55.664,-7.059
60,73,55.664,-7.043
61,73,55.664,-7.027
62,73,55.664,-7.011
63,73,55.664,-6.995
64,73,55.664,-6.979
65,73,55.664,-6.963
66,73,55.664,-6.947
67,73,55.664,-6.931
68,73,55.664,-6.915
69,73,55.664,-6.899
70,73,55.664,-6.883
71,73,55.664,-6.867
72,73,55.664,-6.851
73,73,55.664,-6.835
74,73,55.664,-6.819
75,73,55.664,-6.803
76,73,55.664,-6.787
77,73,55.664,-6.771
78,73,55.664,-6.755
79,73,55.664,-6.739
80,73,55.664,-6.723
81,73,55.664,-6.707
82,73,55.664,-6.691
83,73,55.664,-6.676
84,73,55.664,-6.66
85,73,55.664,-6.644
86,73,55.664,-6.628
87,73,55.664,-6.612
88,73,55.664,-6.596
89,73,55.664,-6.58
90,73,55.664,-6.564
91,73,55.664,-6.548
92,73,55.664,-6.532
93,73,55.664,-6.516
94,73,55.664,-6.5
0,72,55.655,-8
1,72,55.655,-7.984
2,72,55.655,-7.968
3,72,55.655,-7.952
4,72,55.655,-7.936
5,72,55.655,-7.92
6,72,55.655,-7.904
7,72,55.655,-7.888
8,72,55.655,-7.872
9,72,55.655,-7.856
10,72,55.655,-7.84
11,72,55.655,-7.824
12,72,55.655,-7.809
13,72,55.655,-7.793
14,72,55.655,-7.777
15,72,55.655,-7.761
16,72,55.655,-7.745
17,72,55.655,-7.729
18,72,55.655,-7.713
19,72,55.655,-7.697
20,72,55.655,-7.681
21,72,55.655,-7.665
22,72,55.655,-7.649
23,72,55.655,-7.633
24,72,55.655,-7.617
25,72,55.655,-7.601
26,72,55.655,-7.585
27,72,55.655,-7.569
28,72,55.655,-7.553
29,72,55.655,-7.537
30,72,55.655,-7.521
31,72,55.655,-7.505
32,72,55.655,-7.489
33,72,55.655,-7.473
34,72,55.655,-7.457
35,72,55.655,-7.441
36,72,55.655,-7.426
37,72,55.655,-7.41
38,72,55.655,-7.394
39,72,55.655,-7.378
40,72,55.655,-7.362
41,72,55.655,-7.346
42,72,55.655,-7.33
43,72,55.655,-7.314
44,72,55.655,-7.298
45,72,55.655,-7.282
46,72,55.655,-7.266
47,72,55.655,-7.25
48,72,55.655,-7.234
49,72,55.655,-7.218
50,72,55.655,-7.202
51,72,55.655,-7.186
52,72,55.655,-7.17
53,72,55.655,-7.154
54,72,55.655,-7.138
55,72,55.655,-7.122
56,72,55.655,-7.106
57,72,55.655,-7.09
58,72,55.655,-7.074
59,72,55.655,-7.059
60,72,55.655,-7.043
61,72,55.655,-7.027
62,72,55.655,-7.011
63,72,55.655,-6.995
64,72,55.655,-6.979
65,72,55.655,-6.963
66,72,55.655,-6.947
67,72,55.655,-6.931
68,72,55.655,-6.915
69,72,55.655,-6.899
70,72,55.655,-6.883
71,72,55.655,-6.867
72,72,55.655,-6.851
73,72,55.655,-6.835
74,72,55.655,-6.819
75,72,55.655,-6.803
76,72,55.655,-6.787
77,72,55.655,-6.771
78,72,55.655,-6.755
79,72,55.655,-6.739
80,72,55.655,-6.723
81,72,55.655,-6.707
82,72,55.655,-6.691
83,72,55.655,-6.676
84,72,55.655,-6.66
85,72,55.655,-6.644
86,72,55.655,-6.628
87,72,55.655,-6.612
88,72,55.655,-6.596
89,72,55.655,-6.58
90,72,55.655,-6.564
91,72,55.655,-6.548
92,72,55.655,-6.532
93,72,55.655,-6.516
94,72,55.655,-6.5
0,71,55.645,-8
1,71,55.645,-7.984
2,71,55.645,-7.968
3,71,55.645,-7.952
4,71,55.645,-7.936
5,71,55.645,-7.92
6,71,55.645,-7.904
7,71,55.645,-7.888
8,71,55.645,-7.872
9,71,55.645,-7.856
10,71,55.645,-7.84
11,71,55.645,-7.824
12,71,55.645,-7.809
13,71,55.645,-7.793
14,71,55.645,-7.777
15,71,55.645,-7.761
16,71,55.645,-7.745
17,71,55.645,-7.729
18,71,55.645,-7.713
19,71,55.645,-7.697
20,71,55.645,-7.681
21,71,55.645,-7.665
22,71,55.645,-7.649
23,71,55.645,-7.633
24,71,55.645,-7.617
25,71,55.645,-7.601
26,71,55.645,-7.585
27,71,55.645,-7.569
28,71,55.645,-7.553
29,71,55.645,-7.537
30,71,55.645,-7.521
31,71,55.645,-7.505
32,71,55.645,-7.489
33,71,55.645,-7.473
34,71,55.645,-7.457
35,71,55.645,-7.441
36,71,55.645,-7.426
37,71,55.645,-7.41
38,71,55.645,-7.394
39,71,55.645,-7.378
40,71,55.645,-7.362
41,71,55.645,-7.346
42,71,55.645,-7.33
43,71,55.645,-7.314
44,71,55.645,-7.298
45,71,55.645,-7.282
46,71,55.645,-7.266
47,71,55.645,-7.25
48,71,55.645,-7.234
49,71,55.645,-7.218
50,71,55.645,-7.202
51,71,55.645,-7.186
52,71,55.645,-7.17
53,71,55.645,-7.154
54,71,55.645,-7.138
55,71,55.645,-7.122
56,71,55.645,-7.106
57,71,55.645,-7.09
58,71,55.645,-7.074
59,71,55.645,-7.059
60,71,55.645,-7.043
61,71,55.645,-7.027
62,71,55.645,-7.011
63,71,55.645,-6.995
64,71,55.645,-6.979
65,71,55.645,-6.963
66,71,55.645,-6.947
67,71,55.645,-6.931
68,71,55.645,-6.915
69,71,55.645,-6.899
70,71,55.645,-6.883
71,71,55.645,-6.867
72,71,55.645,-6.851
73,71,55.645,-6.835
74,71,55.645,-6.819
75,71,55.645,-6.803
76,71,55.645,-6.787
77,71,55.645,-6.771
78,71,55.645,-6.755
79,71,55.645,-6.739
80,71,55.645,-6.723
81,71,55.645,-6.707
82,71,55.645,-6.691
83,71,55.645,-6.676
84,71,55.645,-6.66
85,71,55.645,-6.644
86,71,55.645,-6.628
87,71,55.645,-6.612
88,71,55.645,-6.596
89,71,55.645,-6.58
90,71,55.645,-6.564
91,71,55.645,-6.548
92,71,55.645,-6.532
93,71,55.645,-6.516
94,71,55.645,-6.5
0,70,55.636,-8
1,70,55.636,-7.984
2,70,55.636,-7.968
3,70,55.636,-7.952
4,70,55.636,-7.936
5,70,55.636,-7.92
6,70,55.636,-7.904
7,70,55.636,-7.888
8,70,55.636,-7.872
9,70,55.636,-7.856
10,70,55.636,-7.84
11,70,55.636,-7.824
12,70,55.636,-7.809
13,70,55.636,-7.793
14,70,55.636,-7.777
15,70,55.636,-7.761
16,70,55.636,-7.745
17,70,55.636,-7.729
18,70,55.636,-7.713
19,70,55.636,-7.697
20,70,55.636,-7.681
21,70,55.636,-7.665
22,70,55.636,-7.649
23,70,55.636,-7.633
24,70,55.636,-7.617
25,70,55.636,-7.601
26,70,55.636,-7.585
27,70,55.636,-7.569
28,70,55.636,-7.553
29,70,55.636,-7.537
30,70,55.636,-7.521
31,70,55.636,-7.505
32,70,55.636,-7.489
33,70,55.636,-7.473
34,70,55.636,-7.457
35,70,55.636,-7.441
36,70,55.636,-7.426
37,70,55.636,-7.41
38,70,55.636,-7.394
39,70,55.636,-7.378
40,70,55.636,-7.362
41,70,55.636,-7.346
42,70,55.636,-7.33
43,70,55.636,-7.314
44,70,55.636,-7.298
45,70,55.636,-7.282
46,70,55.636,-7.266
47,70,55.636,-7.25
48,70,55.636,-7.234
49,70,55.636,-7.218
50,70,55.636,-7.202
51,70,55.636,-7.186
52,70,55.636,-7.17
53,70,55.636,-7.154
54,70,55.636,-7.138
55,70,55.636,-7.122
56,70,55.636,-7.106
57,70,55.636,-7.09
58,70,55.636,-7.074
59,70,55.636,-7.059
60,70,55.636,-7.043
61,70,55.636,-7.027
62,70,55.636,-7.011
63,70,55.636,-6.995
64,70,55.636,-6.979
65,70,55.636,-6.963
66,70,55.636,-6.947
67,70,55.636,-6.931
68,70,55.636,-6.915
69,70,55.636,-6.899
70,70,55.636,-6.883
71,70,55.636,-6.867
72,70,55.636,-6.851
73,70,55.636,-6.835
74,70,55.636,-6.819
75,70,55.636,-6.803
76,70,55.636,-6.787
77,70,55.636,-6.771
78,70,55.636,-6.755
79,70,55.636,-6.739
80,70,55.636,-6.723
81,70,55.636,-6.707
82,70,55.636,-6.691
83,70,55.636,-6.676
84,70,55.636,-6.66
85,70,55.636,-6.644
86,70,55.636,-6.628
87,70,55.636,-6.612
88,70,55.636,-6.596
89,70,55.636,-6.58
90,70,55.636,-6.564
91,70,55.636,-6.548
92,70,55.636,-6.532
93,70,55.636,-6.516
94,70,55.636,-6.5
0,69,55.627,-8
1,69,55.627,-7.984
2,69,55.627,-7.968
3,69,55.627,-7.952
4,69,55.627,-7.936
5,69,55.627,-7.92
6,69,55.627,-7.904
7,69,55.627,-7.888
8,69,55.627,-7.872
9,69,55.627,-7.856
10,69,55.627,-7.84
11,69,55.627,-7.824
12,69,55.627,-7.809
13,69,55.627,-7.793
14,69,55.627,-7.777
15,69,55.627,-7.761
16,69,55.627,-7.745
17,69,55.627,-7.729
18,69,55.627,-7.713
19,69,55.627,-7.697
20,69,55.627,-7.681
21,69,55.627,-7.665
22,69,55.627,-7.649
23,69,55.627,-7.633
24,69,55.627,-7.617
25,69,55.627,-7.601
26,69,55.627,-7.585
27,69,55.627,-7.569
28,69,55.627,-7.553
29,69,55.627,-7.537
30,69,55.627,-7.521
31,69,55.627,-7.505
32,69,55.627,-7.489
33,69,55.627,-7.473
34,69,55.627,-7.457
35,69,55.627,-7.441
36,69,55.627,-7.426
37,69,55.627,-7.41
38,69,55.627,-7.394
39,69,55.627,-7.378
40,69,55.627,-7.362
41,69,55.627,-7.346
42,69,55.627,-7.33
43,69,55.627,-7.314
44,69,55.627,-7.298
45,69,55.627,-7.282
46,69,55.627,-7.266
47,69,55.627,-7.25
48,69,55.627,-7.234
49,69,55.627,-7.218
50,69,55.627,-7.202
51,69,55.627,-7.186
52,69,55.627,-7.17
53,69,55.627,-7.154
54,69,55.627,-7.138
55,69,55.627,-7.122
56,69,55.627,-7.106
57,69,55.627,-7.09
58,69,55.627,-7.074
59,69,55.627,-7.059
60,69,55.627,-7.043
61,69,55.627,-7.027
62,69,55.627,-7.011
63,69,55.627,-6.995
64,69,55.627,-6.979
65,69,55.627,-6.963
66,69,55.627,-6.947
67,69,55.627,-6.931
68,69,55.627,-6.915
69,69,55.627,-6.899
70,69,55.627,-6.883
71,69,55.627,-6.867
72,69,55.627,-6.851
73,69,55.627,-6.835
74,69,55.627,-6.819
75,69,55.627,-6.803
76,69,55.627,-6.787
77,69,55.627,-6.771
78,69,55.627,-6.755
79,69,55.627,-6.739
80,69,55.627,-6.723
81,69,55.627,-6.707
82,69,55.627,-6.691
83,69,55.627,-6.676
84,69,55.627,-6.66
85,69,55.627,-6.644
86,69,55.627,-6.628
87,69,55.627,-6.612
88,69,55.627,-6.596
89,69,55.627,-6.58
90,69,55.627,-6.564
91,69,55.627,-6.548
92,69,55.627,-6.532
93,69,55.627,-6.516
94,69,55.627,-6.5
0,68,55.618,-8
1,68,55.618,-7.984
2,68,55.618,-7.968
3,68,55.618,-7.952
4,68,55.618,-7.936
5,68,55.618,-7.92
6,68,55.618,-7.904
7,68,55.618,-7.888
8,68,55.618,-7.872
9,68,55.618,-7.856
10,68,55.618,-7.84
11,68,55.618,-7.824
12,68,55.618,-7.809
13,68,55.618,-7.793
14,68,55.618,-7.777
15,68,55.618,-7.761
16,68,55.618,-7.745
17,68,55.618,-7.729
18,68,55.618,-7.713
19,68,55.618,-7.697
20,68,55.618,-7.681
21,68,55.618,-7.665
22,68,55.618,-7.649
23,68,55.618,-7.633
24,68,55.618,-7.617
25,68,55.618,-7.601
26,68,55.618,-7.585
27,68,55.618,-7.569
28,68,55.618,-7.553
29,68,55.618,-7.537
30,68,55.618,-7.521
31,68,55.618,-7.505
32,68,55.618,-7.489
33,68,55.618,-7.473
34,68,55.618,-7.457
35,68,55.618,-7.441
36,68,55.618,-7.426
37,68,55.618,-7.41
38,68,55.618,-7.394
39,68,55.618,-7.378
40,68,55.618,-7.362
41,68,55.618,-7.346
42,68,55.618,-7.33
43,68,55.618,-7.314
44,68,55.618,-7.298
45,68,55.618,-7.282
46,68,55.618,-7.266
47,68,55.618,-7.25
48,68,55.618,-7.234
49,68,55.618,-7.218
50,68,55.618,-7.202
51,68,55.618,-7.186
52,68,55.618,-7.17
53,68,55.618,-7.154
54,68,55.618,-7.138
55,68,55.618,-7.122
56,68,55.618,-7.106
57,68,55.618,-7.09
58,68,55.618,-7.074
59,68,55.618,-7.059
60,68,55.618,-7.043
61,68,55.618,-7.027
62,68,55.618,-7.011
63,68,55.618,-6.995
64,68,55.618,-6.979
65,68,55.618,-6.963
66,68,55.618,-6.947
67,68,55.618,-6.931
68,68,55.618,-6.915
69,68,55.618,-6.899
70,68,55.618,-6.883
71,68,55.618,-6.867
72,68,55.618,-6.851
73,68,55.618,-6.835
74,68,55.618,-6.819
75,68,55.618,-6.803
76,68,55.618,-6.787
77,68,55.618,-6.771
78,68,55.618,-6.755
79,68,55.618,-6.739
80,68,55.618,-6.723
81,68,55.618,-6.707
82,68,55.618,-6.691
83,68,55.618,-6.676
84,68,55.618,-6.66
85,68,55.618,-6.644
86,68,55.618,-6.628
87,68,55.618,-6.612
88,68,55.618,-6.596
89,68,55.618,-6.58
90,68,55.618,-6.564
91,68,55.618,-6.548
92,68,55.618,-6.532
93,68,55.618,-6.516
94,68,55.618,-6.5
0,67,55.609,-8
1,67,55.609,-7.984
2,67,55.609,-7.968
3,67,55.609,-7.952
4,67,55.609,-7.936
5,67,55.609,-7.92
6,67,55.609,-7.904
7,67,55.609,-7.888
8,67,55.609,-7.872
9,67,55.609,-7.856
10,67,55.609,-7.84
11,67,55.609,-7.824
12,67,55.609,-7.809
13,67,55.609,-7.793
14,67,55.609,-7.777
15,67,55.609,-7.761
16,67,55.609,-7.745
17,67,55.609,-7.729
18,67,55.609,-7.713
19,67,55.609,-7.697
20,67,55.609,-7.681
21,67,55.609,-7.665
22,67,55.609,-7.649
23,67,55.609,-7.633
24,67,55.609,-7.617
25,67,55.609,-7.601
26,67,55.609,-7.585
27,67,55.609,-7.569
28,67,55.609,-7.553
29,67,55.609,-7.537
30,67,55.609,-7.521
31,67,55.609,-7.505
32,67,55.609,-7.489
33,67,55.609,-7.473
34,67,55.609,-7.457
35,67,55.609,-7.441
36,67,55.609,-7.426
37,67,55.609,-7.41
38,67,55.609,-7.394
39,67,55.609,-7.378
40,67,55.609,-7.362
41,67,55.609,-7.346
42,67,55.609,-7.33
43,67,55.609,-7.314
44,67,55.609,-7.298
45,67,55.609,-7.282
46,67,55.609,-7.266
47,67,55.609,-7.25
48,67,55.609,-7.234
49,67,55.609,-7.218
50,67,55.609,-7.202
51,67,55.609,-7.186
52,67,55.609,-7.17
53,67,55.609,-7.154
54,67,55.609,-7.138
55,67,55.609,-7.122
56,67,55.609,-7.106
57,67,55.609,-7.09
58,67,55.609,-7.074
59,67,55.609,-7.059
60,67,55.609,-7.043
61,67,55.609,-7.027
62,67,55.609,-7.011
63,67,55.609,-6.995
64,67,55.609,-6.979
65,67,55.609,-6.963
66,67,55.609,-6.947
67,67,55.609,-6.931
68,67,55.609,-6.915
69,67,55.609,-6.899
70,67,55.609,-6.883
71,67,55.609,-6.867
72,67,55.609,-6.851
73,67,55.609,-6.835
74,67,55.609,-6.819
75,67,55.609,-6.803
76,67,55.609,-6.787
77,67,55.609,-6.771
78,67,55.609,-6.755
79,67,55.609,-6.739
80,67,55.609,-6.723
81,67,55.609,-6.707
82,67,55.609,-6.691
83,67,55.609,-6.676
84,67,55.609,-6.66
85,67,55.609,-6.644
86,67,55.609,-6.628
87,67,55.609,-6.612
88,67,55.609,-6.596
89,67,55.609,-6.58
90,67,55.609,-6.564
91,67,55.609,-6.548
92,67,55.609,-6.532
93,67,55.609,-6.516
94,67,55.609,-6.5
0,66,55.6,-8
1,66,55.6,-7.984
2,66,55.6,-7.968
3,66,55.6,-7.952
4,66,55.6,-7.936
5,66,55.6,-7.92
6,66,55.6,-7.904
7,66,55.6,-7.888
8,66,55.6,-7.872
9,66,55.6,-7.856
10,66,55.6,-7.84
11,66,55.6,-7.824
12,66,55.6,-7.809
13,66,55.6,-7.793
14,66,55.6,-7.777
15,66,55.6,-7.761
16,66,55.6,-7.745
17,66,55.6,-7.729
18,66,55.6,-7.713
19,66,55.6,-7.697
20,66,55.6,-7.681
21,66,55.6,-7.665
22,66,55.6,-7.649
23,66,55.6,-7.633
24,66,55.6,-7.617
25,66,55.6,-7.601
26,66,55.6,-7.585
27,66,55.6,-7.569
28,66,55.6,-7.553
29,66,55.6,-7.537
30,66,55.6,-7.521
31,66,55.6,-7.505
32,66,55.6,-7.489
33,66,55.6,-7.473
34,66,55.6,-7.457
35,66,55.6,-7.441
36,66,55.6,-7.426
37,66,55.6,-7.41
38,66,55.6,-7.394
39,66,55.6,-7.378
40,66,55.6,-7.362
41,66,55.6,-7.346
42,66,55.6,-7.33
43,66,55.6,-7.314
44,66,55.6,-7.298
45,66,55.6,-7.282
46,66,55.6,-7.266
47,66,55.6,-7.25
48,66,55.6,-7.234
49,66,55.6,-7.218
50,66,55.6,-7.202
51,66,55.6,-7.186
52,66,55.6,-7.17
53,66,55.6,-7.154
54,66,55.6,-7.138
55,66,55.6,-7.122
56,66,55.6,-7.106
57,66,55.6,-7.09
58,66,55.6,-7.074
59,66,55.6,-7.059
60,66,55.6,-7.043
61,66,55.6,-7.027
62,66,55.6,-7.011
63,66,55.6,-6.995
64,66,55.6,-6.979
65,66,55.6,-6.963
66,66,55.6,-6.947
67,66,55.6,-6.931
68,66,55.6,-6.915
69,66,55.6,-6.899
70,66,55.6,-6.883
71,66,55.6,-6.867
72,66,55.6,-6.851
73,66,55.6,-6.835
74,66,55.6,-6.819
75,66,55.6,-6.803
76,66,55.6,-6.787
77,66,55.6,-6.771
78,66,55.6,-6.755
79,66,55.6,-6.739
80,66,55.6,-6.723
81,66,55.6,-6.707
82,66,55.6,-6.691
83,66,55.6,-6.676
84,66,55.6,-6.66
85,66,55.6,-6.644
86,66,55.6,-6.628
87,66,55.6,-6.612
88,66,55.6,-6.596
89,66,55.6,-6.58
90,66,55.6,-6.564
91,66,55.6,-6.548
92,66,55.6,-6.532
93,66,55.6,-6.516
94,66,55.6,-6.5
0,65,55.591,-8
1,65,55.591,-7.984
2,65,55.591,-7.968
3,65,55.591,-7.952
4,65,55.591,-7.936
5,65,55.591,-7.92
6,65,55.591,-7.904
7,65,55.591,-7.888
8,65,55.591,-7.872
9,65,55.591,-7.856
10,65,55.591,-7.84
11,65,55.591,-7.824
12,65,55.591,-7.809
13,65,55.591,-7.793
14,65,55.591,-7.777
15,65,55.591,-7.761
16,65,55.591,-7.745
17,65,55.591,-7.729
18,65,55.591,-7.713
19,65,55.591,-7.697
20,65,55.591,-7.681
21,65,55.591,-7.665
22,65,55.591,-7.649
23,65,55.591,-7.633
24,65,55.591,-7.617
25,65,55.591,-7.601
26,65,55.591,-7.585
27,65,55.591,-7.569
28,65,55.591,-7.553
29,65,55.591,-7.537
30,65,55.591,-7.521
31,65,55.591,-7.505
32,65,55.591,-7.489
33,65,55.591,-7.473
34,65,55.591,-7.457
35,65,55.591,-7.441
36,65,55.591,-7.426
37,65,55.591,-7.41
38,65,55.591,-7.394
39,65,55.591,-7.378
40,65,55.591,-7.362
41,65,55.591,-7.346
42,65,55.591,-7.33
43,65,55.591,-7.314
44,65,55.591,-7.298
45,65,55.591,-7.282
46,65,55.591,-7.266
47,65,55.591,-7.25
48,65,55.591,-7.234
49,65,55.591,-7.218
50,65,55.591,-7.202
51,65,55.591,-7.186
52,65,55.591,-7.17
53,65,55.591,-7.154
54,65,55.591,-7.138
55,65,55.591,-7.122
56,65,55.591,-7.106
57,65,55.591,-7.09
58,65,55.591,-7.074
59,65,55.591,-7.059
60,65,55.591,-7.043
61,65,55.591,-7.027
62,65,55.591,-7.011
63,65,55.591,-6.995
64,65,55.591,-6.979
65,65,55.591,-6.963
66,65,55.591,-6.947
67,65,55.591,-6.931
68,65,55.591,-6.915
69,65,55.591,-6.899
70,65,55.591,-6.883
71,65,55.591,-6.867
72,65,55.591,-6.851
73,65,55.591,-6.835
74,65,55.591,-6.819
75,65,55.591,-6.803
76,65,55.591,-6.787
77,65,55.591,-6.771
78,65,55.591,-6.755
79,65,55.591,-6.739
80,65,55.591,-6.723
81,65,55.591,-6.707
82,65,55.591,-6.691
83,65,55.591,-6.676
84,65,55.591,-6.66
85,65,55.591,-6.644
86,65,55.591,-6.628
87,65,55.591,-6.612
88,65,55.591,-6.596
89,65,55.591,-6.58
90,65,55.591,-6.564
91,65,55.591,-6.548
92,65,55.591,-6.532
93,65,55.591,-6.516
94,65,55.591,-6.5
0,64,55.582,-8
1,64,55.582,-7.984
2,64,55.582,-7.968
3,64,55.582,-7.952
4,64,55.582,-7.936
5,64,55.582,-7.92
6,64,55.582,-7.904
7,64,55.582,-7.888
8,64,55.582,-7.872
9,64,55.582,-7.856
10,64,55.582,-7.84
11,64,55.582,-7.824
12,64,55.582,-7.809
13,64,55.582,-7.793
14,64,55.582,-7.777
15,64,55.582,-7.761
16,64,55.582,-7.745
17,64,55.582,-7.729
18,64,55.582,-7.713
19,64,55.582,-7.697
20,64,55.582,-7.681
21,64,55.582,-7.665
22,64,55.582,-7.649
23,64,55.582,-7.633
24,64,55.582,-7.617
25,64,55.582,-7.601
26,64,55.582,-7.585
27,64,55.582,-7.569
28,64,55.582,-7.553
29,64,55.582,-7.537
30,64,55.582,-7.521
31,64,55.582,-7.505
32,64,55.582,-7.489
33,64,55.582,-7.473
34,64,55.582,-7.457
35,64,55.582,-7.441
36,64,55.582,-7.426
37,64,55.582,-7.41
38,64,55.582,-7.394
39,64,55.582,-7.378
40,64,55.582,-7.362
41,64,55.582,-7.346
42,64,55.582,-7.33
43,64,55.582,-7.314
44,64,55.582,-7.298
45,64,55.582,-7.282
46,64,55.582,-7.266
47,64,55.582,-7.25
48,64,55.582,-7.234
49,64,55.582,-7.218
50,64,55.582,-7.202
51,64,55.582,-7.186
52,64,55.582,-7.17
53,64,55.582,-7.154
54,64,55.582,-7.138
55,64,55.582,-7.122
56,64,55.582,-7.106
57,64,55.582,-7.09
58,64,55.582,-7.074
59,64,55.582,-7.059
60,64,55.582,-7.043
61,64,55.582,-7.027
62,64,55.582,-7.011
63,64,55.582,-6.995
64,64,55.582,-6.979
65,64,55.582,-6.963
66,64,55.582,-6.947
67,64,55.582,-6.931
68,64,55.582,-6.915
69,64,55.582,-6.899
70,64,55.582,-6.883
71,64,55.582,-6.867
72,64,55.582,-6.851
73,64,55.582,-6.835
74,64,55.582,-6.819
75,64,55.582,-6.803
76,64,55.582,-6.787
77,64,55.582,-6.771
78,64,55.582,-6.755
79,64,55.582,-6.739
80,64,55.582,-6.723
81,64,55.582,-6.707
82,64,55.582,-6.691
83,64,55.582,-6.676
84,64,55.582,-6.66
85,64,55.582,-6.644
86,64,55.582,-6.628
87,64,55.582,-6.612
88,64,55.582,-6.596
89,64,55.582,-6.58
90,64,55.582,-6.564
91,64,55.582,-6.548
92,64,55.582,-6.532
93,64,55.582,-6.516
94,64,55.582,-6.5
0,63,55.573,-8
1,63,55.573,-7.984
2,63,55.573,-7.968
3,63,55.573,-7.952
4,63,55.573,-7.936
5,63,55.573,-7.92
6,63,55.573,-7.904
7,63,55.573,-7.888
8,63,55.573,-7.872
9,63,55.573,-7.856
10,63,55.573,-7.84
11,63,55.573,-7.824
12,63,55.573,-7.809
13,63,55.573,-7.793
14,63,55.573,-7.777
15,63,55.573,-7.761
16,63,55.573,-7.745
17,63,55.573,-7.729
18,63,55.573,-7.713
19,63,55.573,-7.697
20,63,55.573,-7.681
21,63,55.573,-7.665
22,63,55.573,-7.649
23,63,55.573,-7.633
24,63,55.573,-7.617
25,63,55.573,-7.601
26,63,55.573,-7.585
27,63,55.573,-7.569
28,63,55.573,-7.553
29,63,55.573,-7.537
30,63,55.573,-7.521
31,63,55.573,-7.505
32,63,55.573,-7.489
33,63,55.573,-7.473
34,63,55.573,-7.457
35,63,55.573,-7.441
36,63,55.573,-7.426
37,63,55.573,-7.41
38,63,55.573,-7.394
39,63,55.573,-7.378
40,63,55.573,-7.362
41,63,55.573,-7.346
42,63,55.573,-7.33
43,63,55.573,-7.314
